order_id,company_id,company_name,date,order_value,sale_converted,sales_rep,sales_rep_id
UA6F1NJROE0Q6BSR,G19FGNBXWS0Y0S2F,Anarchical Racketeer,23-03-2016,4918,0,Alejandro Ford,IX1GZI1IE4HTBZ33
COP5R8OS5ONRZP3T,G19FGNBXWS0Y0S2F,Anarchical Racketeer,20-05-2016,3483,0,Alejandro Ford,IX1GZI1IE4HTBZ33
6U8YMLV2BXJS4IC9,BSPIXD1FFJKVH81Q,Expansive Zealot,15-04-2018,663,0,Alejandro Ford,IX1GZI1IE4HTBZ33
EEOYBA3AWAWKFO7Z,BSPIXD1FFJKVH81Q,Expansive Zealot,05-09-2016,6117,0,Alejandro Ford,IX1GZI1IE4HTBZ33
OVW69YQOVDCRJBOB,BSPIXD1FFJKVH81Q,Expansive Zealot,30-04-2015,1969,1,Alejandro Ford,IX1GZI1IE4HTBZ33
Q902ODJKKI1LTBZU,BSPIXD1FFJKVH81Q,Expansive Zealot,30-12-2014,8650,0,Alejandro Ford,IX1GZI1IE4HTBZ33
NHXTOEFA8QCEHNRZ,BSPIXD1FFJKVH81Q,Expansive Zealot,11-03-2016,2278,0,Alejandro Ford,IX1GZI1IE4HTBZ33
A9XWWRV2FY75XFFE,BSPIXD1FFJKVH81Q,Expansive Zealot,29-10-2016,9610,0,Alejandro Ford,IX1GZI1IE4HTBZ33
Y6BUKOX4XZLSR6ZO,BSPIXD1FFJKVH81Q,Expansive Zealot,31-01-2017,5104,0,Alejandro Ford,IX1GZI1IE4HTBZ33
HJHH6XVUDC14D326,BSPIXD1FFJKVH81Q,Expansive Zealot,27-07-2014,8449,0,Alejandro Ford,IX1GZI1IE4HTBZ33
TM5D76N3TL9LF7CR,BSPIXD1FFJKVH81Q,Expansive Zealot,01-11-2014,1822,0,Alejandro Ford,IX1GZI1IE4HTBZ33
Z6IP5OGAPMLLW9I9,BSPIXD1FFJKVH81Q,Expansive Zealot,10-04-2017,4032,0,Alejandro Ford,IX1GZI1IE4HTBZ33
RCTHG6QRCCIXDGJ0,BSPIXD1FFJKVH81Q,Expansive Zealot,08-11-2018,8877,0,Alejandro Ford,IX1GZI1IE4HTBZ33
CNYU61MEUZWXFGLO,BSPIXD1FFJKVH81Q,Expansive Zealot,30-05-2014,786,0,Alejandro Ford,IX1GZI1IE4HTBZ33
GAB5XQ8R3T8WD28X,BSPIXD1FFJKVH81Q,Expansive Zealot,29-11-2014,2585,0,Alejandro Ford,IX1GZI1IE4HTBZ33
8D92FVFY71W0CK9X,BSPIXD1FFJKVH81Q,Expansive Zealot,25-01-2016,6288,0,Alejandro Ford,IX1GZI1IE4HTBZ33
EDR814N1STUWZEJP,BSPIXD1FFJKVH81Q,Expansive Zealot,12-04-2018,6877,1,Alejandro Ford,IX1GZI1IE4HTBZ33
4DGBQ0CBD49ARAYV,BSPIXD1FFJKVH81Q,Expansive Zealot,06-02-2015,2542,0,Alejandro Ford,IX1GZI1IE4HTBZ33
ZWR9DMQDGLZ2UNKQ,J24PWNI3MM70V3GA,Puerile Proponents,22-12-2015,6730,0,Alejandro Ford,IX1GZI1IE4HTBZ33
NNIZWPJPYFB2FAJI,J24PWNI3MM70V3GA,Puerile Proponents,23-02-2014,162,0,Alejandro Ford,IX1GZI1IE4HTBZ33
4SG46LU98WO4R3DB,J24PWNI3MM70V3GA,Puerile Proponents,05-07-2014,6498,0,Alejandro Ford,IX1GZI1IE4HTBZ33
JSDI0AEDMFOXN410,J24PWNI3MM70V3GA,Puerile Proponents,20-04-2016,2188,1,Alejandro Ford,IX1GZI1IE4HTBZ33
4DBH7MBSHIRDRO7O,J24PWNI3MM70V3GA,Puerile Proponents,08-09-2015,956,0,Alejandro Ford,IX1GZI1IE4HTBZ33
M8IA62S06VNNPJHR,J24PWNI3MM70V3GA,Puerile Proponents,22-08-2014,6659,1,Alejandro Ford,IX1GZI1IE4HTBZ33
ZPJQACM2P8AERTQ4,J24PWNI3MM70V3GA,Puerile Proponents,10-04-2015,5896,0,Alejandro Ford,IX1GZI1IE4HTBZ33
Z5758PIO8DCTNW4T,J24PWNI3MM70V3GA,Puerile Proponents,21-09-2018,1202,0,Alejandro Ford,IX1GZI1IE4HTBZ33
ZGADKAPXTU8O3X05,J24PWNI3MM70V3GA,Puerile Proponents,15-08-2015,3476,0,Alejandro Ford,IX1GZI1IE4HTBZ33
B4DNROGJBQM86EWB,J24PWNI3MM70V3GA,Puerile Proponents,26-08-2017,2569,0,Alejandro Ford,IX1GZI1IE4HTBZ33
D2M9LRNU97HKMA6K,J24PWNI3MM70V3GA,Puerile Proponents,30-03-2018,6995,0,Alejandro Ford,IX1GZI1IE4HTBZ33
KUS23TQR2K0JN5IS,J24PWNI3MM70V3GA,Puerile Proponents,24-09-2017,1618,0,Alejandro Ford,IX1GZI1IE4HTBZ33
E7XYLQUTFYYXTQ3Y,J24PWNI3MM70V3GA,Puerile Proponents,18-05-2018,586,1,Alejandro Ford,IX1GZI1IE4HTBZ33
CXBS0JYDUJJQ09K3,J24PWNI3MM70V3GA,Puerile Proponents,02-06-2014,593,0,Alejandro Ford,IX1GZI1IE4HTBZ33
V57UQ9RH0BJIXS3Y,J24PWNI3MM70V3GA,Puerile Proponents,17-08-2017,6364,0,Alejandro Ford,IX1GZI1IE4HTBZ33
9EXG5IPIA7CXJLSP,J24PWNI3MM70V3GA,Puerile Proponents,15-11-2015,3938,0,Alejandro Ford,IX1GZI1IE4HTBZ33
B64RD9R9QKTTS8GE,J24PWNI3MM70V3GA,Puerile Proponents,12-04-2014,9031,0,Alejandro Ford,IX1GZI1IE4HTBZ33
PSKGJEEABQ8STHQO,J24PWNI3MM70V3GA,Puerile Proponents,02-06-2018,8187,0,Alejandro Ford,IX1GZI1IE4HTBZ33
GUYC21L20B1UFK4Z,J24PWNI3MM70V3GA,Puerile Proponents,04-03-2018,4907,0,Alejandro Ford,IX1GZI1IE4HTBZ33
A57YT9KAMSJDCDLQ,J24PWNI3MM70V3GA,Puerile Proponents,14-02-2018,1101,0,Alejandro Ford,IX1GZI1IE4HTBZ33
1GM9DJ5QEK0E32YM,J24PWNI3MM70V3GA,Puerile Proponents,17-10-2017,5627,0,Alejandro Ford,IX1GZI1IE4HTBZ33
0KJXG6SJI5J6BALR,UZOYFB024Q1VXL2T,Asinine Dionysus,22-05-2018,4181,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
EDLOBPF3S55BVRVR,UZOYFB024Q1VXL2T,Asinine Dionysus,22-01-2016,536,1,Josefina Karalis,VJ7KAHY6EV8Q0VWC
I2RYDO15MUJBZ17K,UZOYFB024Q1VXL2T,Asinine Dionysus,18-04-2016,8281,1,Josefina Karalis,VJ7KAHY6EV8Q0VWC
3WGECO7ZDCJ3BLGN,UZOYFB024Q1VXL2T,Asinine Dionysus,01-08-2016,6865,1,Josefina Karalis,VJ7KAHY6EV8Q0VWC
5KDBR5IJKFLKHZLT,UZOYFB024Q1VXL2T,Asinine Dionysus,25-08-2017,8798,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
6OKNRAVBM4XL3MY7,UZOYFB024Q1VXL2T,Asinine Dionysus,08-08-2016,8580,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
CJNO4VRKZ7AH4Z26,UZOYFB024Q1VXL2T,Asinine Dionysus,23-02-2014,3731,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
E7Q7IXZ1Z42I52FT,UZOYFB024Q1VXL2T,Asinine Dionysus,18-05-2015,7661,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
JNE5N5J8SLCC00RA,UZOYFB024Q1VXL2T,Asinine Dionysus,24-10-2017,1308,1,Josefina Karalis,VJ7KAHY6EV8Q0VWC
A5A13XCR6ORKU2TW,UZOYFB024Q1VXL2T,Asinine Dionysus,05-12-2016,7354,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
NZKA7EQDQ8SCOSPI,UZOYFB024Q1VXL2T,Asinine Dionysus,14-06-2018,1763,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
WQ9L34SP9LUB5SNM,UZOYFB024Q1VXL2T,Asinine Dionysus,10-12-2016,1735,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
P5H177PD3V3RTK9Q,UZOYFB024Q1VXL2T,Asinine Dionysus,29-08-2014,6631,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
YW07GJXPU97OWJ0W,UZOYFB024Q1VXL2T,Asinine Dionysus,12-09-2015,5854,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
E1TAY0VKWPXJ4E3W,UZOYFB024Q1VXL2T,Asinine Dionysus,09-07-2014,3014,1,Josefina Karalis,VJ7KAHY6EV8Q0VWC
XB8L8GSS8NR21A63,UZOYFB024Q1VXL2T,Asinine Dionysus,05-02-2016,3120,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
RP2VRF7KEKP1II2H,UZOYFB024Q1VXL2T,Asinine Dionysus,15-07-2017,6550,1,Josefina Karalis,VJ7KAHY6EV8Q0VWC
6T0WCVQOOUC7IV3U,UZOYFB024Q1VXL2T,Asinine Dionysus,11-07-2016,2033,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
KUJ88NLE6IJQ9ZJ2,UZOYFB024Q1VXL2T,Asinine Dionysus,08-11-2016,8536,1,Josefina Karalis,VJ7KAHY6EV8Q0VWC
VIN53JTMEQ71R9ZZ,UZOYFB024Q1VXL2T,Asinine Dionysus,14-10-2017,6464,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
UEE66ROVZXL0FKSJ,UZOYFB024Q1VXL2T,Asinine Dionysus,14-07-2014,7500,1,Josefina Karalis,VJ7KAHY6EV8Q0VWC
DC9SNY6L4KYBBY9G,UZOYFB024Q1VXL2T,Asinine Dionysus,10-01-2015,9455,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
QPZB7QH9SRKQ2XSF,H6OVORRUOI9GZQMI,Stale Poster,01-06-2017,9993,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
937SNZQG76JSBYJQ,H6OVORRUOI9GZQMI,Stale Poster,14-02-2018,676,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
EHF8A50MNIHFQFU2,H6OVORRUOI9GZQMI,Stale Poster,18-08-2018,4304,1,Josefina Karalis,VJ7KAHY6EV8Q0VWC
8LN7VZZ6F500L6E4,H6OVORRUOI9GZQMI,Stale Poster,30-12-2017,9152,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
2KGC7546OP659W89,H6OVORRUOI9GZQMI,Stale Poster,14-09-2018,9824,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
4QBQWACT59O0ZF2H,H6OVORRUOI9GZQMI,Stale Poster,18-01-2015,8945,1,Josefina Karalis,VJ7KAHY6EV8Q0VWC
MMW2931MKGHE8KXA,H6OVORRUOI9GZQMI,Stale Poster,26-03-2014,9284,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
FFI05RFV49GUSC0O,H6OVORRUOI9GZQMI,Stale Poster,13-09-2015,5804,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
QSPOEFWBOTYAGJ3W,H6OVORRUOI9GZQMI,Stale Poster,02-04-2015,5609,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
NG8CEO3GH63Q7PTK,H6OVORRUOI9GZQMI,Stale Poster,10-08-2015,1182,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
30VIE6MMUDW1SI64,H6OVORRUOI9GZQMI,Stale Poster,30-01-2016,9835,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
N0PUNQFLZU1T65KN,H6OVORRUOI9GZQMI,Stale Poster,03-02-2016,9257,1,Josefina Karalis,VJ7KAHY6EV8Q0VWC
TNDIKO09U0FNPF3W,H6OVORRUOI9GZQMI,Stale Poster,02-09-2014,7815,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
5X6CV24FE392IJPO,H6OVORRUOI9GZQMI,Stale Poster,15-08-2015,3613,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
Y2DLR115VZL7IWMK,H6OVORRUOI9GZQMI,Stale Poster,03-06-2016,6492,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
0JZZZL6THY01BZ9M,H6OVORRUOI9GZQMI,Stale Poster,22-01-2015,8557,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
30JPLU8WNM58CPED,2INANJN34JAOCYCO,Rival Grain,13-06-2014,6159,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
XRZFCXLZJDOP3YRN,2INANJN34JAOCYCO,Rival Grain,04-11-2016,5506,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
Z2Q7JO3IRH5EJ129,2INANJN34JAOCYCO,Rival Grain,11-01-2015,1497,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
KT6OSB4LHXZSEK4D,2INANJN34JAOCYCO,Rival Grain,16-02-2018,4719,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
HT5CPN396WH1NOGL,2INANJN34JAOCYCO,Rival Grain,08-06-2016,4642,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
4BGDSG5B643JBN51,2INANJN34JAOCYCO,Rival Grain,21-09-2016,179,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
EWKAQUC7CO2A4UEH,2INANJN34JAOCYCO,Rival Grain,24-11-2015,4662,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
6CG62S0K8BSDN4M4,2INANJN34JAOCYCO,Rival Grain,29-07-2018,4538,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
56475ZA3TAP7WOZH,2INANJN34JAOCYCO,Rival Grain,12-12-2014,3010,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
ARSOKP0LPIFO3FOM,2INANJN34JAOCYCO,Rival Grain,13-07-2016,5282,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
B3971YOXQLU5H7O6,2INANJN34JAOCYCO,Rival Grain,07-07-2016,4254,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
OFOCOYF0G6M2QP2X,2INANJN34JAOCYCO,Rival Grain,23-09-2014,2669,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
ESBXQRHUJI0GIKU3,2INANJN34JAOCYCO,Rival Grain,06-01-2015,3296,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
GO3VGM0SN3FPCZTG,2INANJN34JAOCYCO,Rival Grain,27-09-2015,641,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
ERQT1LNJKEO5B7XR,28OZR6E5BX5KYNBR,Geological Knife,20-09-2018,4591,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
S7Q06TBJAP38AT5A,28OZR6E5BX5KYNBR,Geological Knife,04-08-2017,4163,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
ZN6TCZB5MJUF6V4W,28OZR6E5BX5KYNBR,Geological Knife,02-06-2016,6928,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
T203DMSF0XUPPDTX,28OZR6E5BX5KYNBR,Geological Knife,16-08-2016,8059,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
8K1U76YODQ6A3JRZ,28OZR6E5BX5KYNBR,Geological Knife,06-06-2016,4352,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
NXEXGAOWSOXA1DZD,28OZR6E5BX5KYNBR,Geological Knife,27-03-2014,5553,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
SEVO0ZOHFM4EFXW2,28OZR6E5BX5KYNBR,Geological Knife,09-02-2018,4112,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
7ZIUKPR94G5W0P6V,28OZR6E5BX5KYNBR,Geological Knife,22-09-2015,8832,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
ZFYQQK72W6IACKE3,28OZR6E5BX5KYNBR,Geological Knife,16-02-2017,6777,1,Josefina Karalis,VJ7KAHY6EV8Q0VWC
LTGOUVBXFLFW4FKC,28OZR6E5BX5KYNBR,Geological Knife,16-08-2016,9340,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
PNX1ZAZZ8IKNTUMU,28OZR6E5BX5KYNBR,Geological Knife,28-05-2014,3223,1,Josefina Karalis,VJ7KAHY6EV8Q0VWC
U7G7O3LHSDL7LG9I,28OZR6E5BX5KYNBR,Geological Knife,11-06-2015,974,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
2NMHMRFAOM3Z94I7,28OZR6E5BX5KYNBR,Geological Knife,11-09-2017,3107,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
Y5H7FVI13E49JHV4,28OZR6E5BX5KYNBR,Geological Knife,26-03-2018,230,1,Josefina Karalis,VJ7KAHY6EV8Q0VWC
RS9VFWB7A08PH8PD,28OZR6E5BX5KYNBR,Geological Knife,23-01-2015,5654,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
Z17XFCQPHKLEPO7V,28OZR6E5BX5KYNBR,Geological Knife,10-06-2018,6492,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
5DBIZWFA9M3X698E,A6TUJINJRWHCJ01T,Dauntless Woonasquatucket,30-03-2015,3277,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
17D1RX2ZE9IEE6GM,A6TUJINJRWHCJ01T,Dauntless Woonasquatucket,29-04-2014,3524,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
J6NHE9DBZS9TCTCB,A6TUJINJRWHCJ01T,Dauntless Woonasquatucket,12-03-2015,6099,1,Josefina Karalis,VJ7KAHY6EV8Q0VWC
QGSDZNVQP5NHLU0X,A6TUJINJRWHCJ01T,Dauntless Woonasquatucket,27-05-2015,1774,1,Josefina Karalis,VJ7KAHY6EV8Q0VWC
J9F8XV26IW4TDI7M,A6TUJINJRWHCJ01T,Dauntless Woonasquatucket,24-06-2018,6168,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
FFKRWL01RJBV1T9D,A6TUJINJRWHCJ01T,Dauntless Woonasquatucket,06-07-2017,9393,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
D6NJ4AXP8K582939,A6TUJINJRWHCJ01T,Dauntless Woonasquatucket,12-05-2015,2186,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
XEKT40QKNR3AWMTQ,A6TUJINJRWHCJ01T,Dauntless Woonasquatucket,29-10-2014,3186,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
LRKBQQWQEVYF6GM0,A6TUJINJRWHCJ01T,Dauntless Woonasquatucket,18-09-2017,2878,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
YEJ3RRE7EUHPOR7Y,A6TUJINJRWHCJ01T,Dauntless Woonasquatucket,18-07-2016,4655,1,Josefina Karalis,VJ7KAHY6EV8Q0VWC
HRRP19U1809PS80R,A6TUJINJRWHCJ01T,Dauntless Woonasquatucket,17-03-2015,7982,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
1QMXJ9H6GL704K5M,A6TUJINJRWHCJ01T,Dauntless Woonasquatucket,04-03-2015,9740,1,Josefina Karalis,VJ7KAHY6EV8Q0VWC
609QW4HU4HYDHHVK,A6TUJINJRWHCJ01T,Dauntless Woonasquatucket,09-02-2015,1060,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
KIH8HLHF8JUKCTPS,A6TUJINJRWHCJ01T,Dauntless Woonasquatucket,08-01-2018,7443,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
EFV5NRZITXDROJRL,A6TUJINJRWHCJ01T,Dauntless Woonasquatucket,20-02-2014,9500,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
ZKPEKF2OIDUCWBTL,A6TUJINJRWHCJ01T,Dauntless Woonasquatucket,12-08-2018,547,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
13RI7T40NZQVA6B1,A6TUJINJRWHCJ01T,Dauntless Woonasquatucket,31-08-2014,616,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
FCBMOCJVOCC6SB6Z,A6TUJINJRWHCJ01T,Dauntless Woonasquatucket,30-04-2018,335,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
EORATM7CTV4G1746,A6TUJINJRWHCJ01T,Dauntless Woonasquatucket,22-05-2017,7592,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
SJWGXYPJ1QF5JJA8,A6TUJINJRWHCJ01T,Dauntless Woonasquatucket,05-06-2014,9670,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
GC0GDSB3PVXMWE49,MY9HUQS5KACSJM91,Serial Kathy,21-01-2015,9609,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
CDV9A0LVHXEXQJFO,MY9HUQS5KACSJM91,Serial Kathy,06-06-2014,3715,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
WKKA7A9HGPIUFUQD,MY9HUQS5KACSJM91,Serial Kathy,03-07-2016,9261,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
IEVRBCWL9BILH54E,MY9HUQS5KACSJM91,Serial Kathy,27-01-2017,8706,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
VN1WVP32V7YG8GFV,MY9HUQS5KACSJM91,Serial Kathy,04-11-2017,315,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
GDRC25QZ3PF0OCND,MY9HUQS5KACSJM91,Serial Kathy,19-06-2016,9835,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
79JSB1JMYXYZGM28,MY9HUQS5KACSJM91,Serial Kathy,21-03-2018,3451,1,Josefina Karalis,VJ7KAHY6EV8Q0VWC
ARQGRQG8KBYBBHQS,MY9HUQS5KACSJM91,Serial Kathy,24-05-2016,2512,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
FK3QP7D920W7ICCD,MY9HUQS5KACSJM91,Serial Kathy,13-07-2015,6380,1,Josefina Karalis,VJ7KAHY6EV8Q0VWC
LDW496MWSB8A4CID,MY9HUQS5KACSJM91,Serial Kathy,13-12-2018,3601,1,Josefina Karalis,VJ7KAHY6EV8Q0VWC
BU7QJWRRWAPZEV8V,MY9HUQS5KACSJM91,Serial Kathy,02-02-2016,6615,1,Josefina Karalis,VJ7KAHY6EV8Q0VWC
66R2L08NJB46H5RV,MY9HUQS5KACSJM91,Serial Kathy,28-05-2017,7426,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
NKYGOULWF9T5D66Y,MY9HUQS5KACSJM91,Serial Kathy,24-12-2017,6097,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
S44VVS8OK1SOAJEP,MY9HUQS5KACSJM91,Serial Kathy,12-10-2017,5356,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
NMCNE9EGWF7XQ5YQ,MY9HUQS5KACSJM91,Serial Kathy,13-12-2017,6947,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
9FG1JYZJ6YVAOEY9,MY9HUQS5KACSJM91,Serial Kathy,01-11-2016,3100,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
8A40XF6IL5FN3UU1,US3X02RNGKFSX1VO,Fertile Sickness,26-12-2015,4256,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
QGDNO3FXN73M1TW3,US3X02RNGKFSX1VO,Fertile Sickness,03-09-2014,3405,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
LWVJSJPAFI08U89N,US3X02RNGKFSX1VO,Fertile Sickness,17-02-2014,671,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
3QEA6C8HZSYE8ARD,US3X02RNGKFSX1VO,Fertile Sickness,21-01-2015,6870,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
3I7JXUIORBDR4517,US3X02RNGKFSX1VO,Fertile Sickness,03-01-2016,5181,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
7ISDYBKGIFKZQQGO,US3X02RNGKFSX1VO,Fertile Sickness,08-12-2016,5798,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
3DKOODBSRL3VHKNE,US3X02RNGKFSX1VO,Fertile Sickness,19-07-2018,3678,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
GF6OAJXG3LA5CBMU,US3X02RNGKFSX1VO,Fertile Sickness,26-04-2017,9802,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
KT7UHJO2S8CGUROY,US3X02RNGKFSX1VO,Fertile Sickness,31-08-2015,7251,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
D5PFWGYUQWK30KE2,US3X02RNGKFSX1VO,Fertile Sickness,29-06-2018,3351,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
F3EQKHVL9JC0JOPZ,US3X02RNGKFSX1VO,Fertile Sickness,12-11-2018,1963,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
DBDGEAV5PEEY1YJ3,US3X02RNGKFSX1VO,Fertile Sickness,19-10-2015,5333,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
V164BFTNI46V1UTY,US3X02RNGKFSX1VO,Fertile Sickness,02-01-2017,4103,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
YGAEO5LSPF90PZSZ,US3X02RNGKFSX1VO,Fertile Sickness,14-02-2015,1830,1,Josefina Karalis,VJ7KAHY6EV8Q0VWC
F6YANHZNWVG5VD4Y,US3X02RNGKFSX1VO,Fertile Sickness,10-05-2018,5667,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
0H1FFHORANI5FD85,US3X02RNGKFSX1VO,Fertile Sickness,06-03-2017,7342,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
PV4EG6V58L04DF4I,US3X02RNGKFSX1VO,Fertile Sickness,10-05-2017,6942,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
443JERY725WH6P5K,US3X02RNGKFSX1VO,Fertile Sickness,10-02-2014,5327,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
HN4Y15MWCY0DFTDH,US3X02RNGKFSX1VO,Fertile Sickness,24-09-2017,5781,1,Josefina Karalis,VJ7KAHY6EV8Q0VWC
9H9EYMSN0HN2TFCE,US3X02RNGKFSX1VO,Fertile Sickness,29-04-2017,9415,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
VESJ52RB4EJMDULV,US3X02RNGKFSX1VO,Fertile Sickness,26-09-2016,7684,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
B0364PJJO985BN1I,US3X02RNGKFSX1VO,Fertile Sickness,12-10-2014,6289,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
QP1TSJG4B7YELYMH,US3X02RNGKFSX1VO,Fertile Sickness,23-03-2015,1189,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
P5SX9YZ9AE2PRT56,US3X02RNGKFSX1VO,Fertile Sickness,13-03-2014,4375,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
EFBIZU0IETP42M8I,US3X02RNGKFSX1VO,Fertile Sickness,03-01-2017,5821,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
PS8IF4VMV50YCDBP,US3X02RNGKFSX1VO,Fertile Sickness,13-01-2014,1162,1,Josefina Karalis,VJ7KAHY6EV8Q0VWC
ZPNJINF8591P2MZS,US3X02RNGKFSX1VO,Fertile Sickness,19-09-2018,5591,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
290LF7AQH751N7GG,US3X02RNGKFSX1VO,Fertile Sickness,02-02-2017,3314,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
W6QLTNVO46EQ9GQ6,US3X02RNGKFSX1VO,Fertile Sickness,28-02-2014,3163,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
FG3R7MDT1ZG9S74U,WXEDA09585IZ8VT0,After-School Jonquieres,22-03-2017,1159,0,Josefina Karalis,VJ7KAHY6EV8Q0VWC
